,Video,Start,End,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,gsrStart,gsrEnd,sktStart,sktEnd,bvpStart,bvpEnd,rspStart,rspEnd,emg_zygoStart,emg_zygoEnd,emg_coruStart,emg_coruEnd,emg_trapStart,emg_trapEnd,user,Probe
5315,6,2304842,2309843,6.061,6.061,4.776,4.752,29.853,29.81,24.162,24.141,36.787,36.177,29.769,31.579,11.395,12.052,6.919,6.508,6.22,6.343,3,0
5316,6,2309843,2314842,6.061,6.061,4.752,4.824,29.81,32.629,24.141,24.134,36.177,35.422,31.579,29.575,12.052,15.748,6.508,6.631,6.343,5.974,3,0
5317,6,2314842,2319843,6.061,6.072,4.824,4.824,32.629,32.798,24.134,24.152,35.422,36.303,29.575,29.807,15.748,30.532,6.631,6.426,5.974,6.138,3,0
5318,6,2319843,2324843,6.072,5.954,4.824,5.014,32.798,32.708,24.152,24.162,36.303,36.545,29.807,29.536,30.532,12.134,6.426,9.67,6.138,6.877,3,1
5319,6,2324843,2329843,5.954,6.487,5.014,5.018,32.708,34.186,24.162,24.176,36.545,36.012,29.536,30.427,12.134,9.506,9.67,6.919,6.877,7.083,3,0
5320,6,519602,524602,5.0,5.0,5.0,5.106,24.641,23.813,33.47,33.481,33.785,40.11,27.3,27.3,7.699,6.467,11.559,10.943,-68.4,-68.441,2,0
5321,6,524602,529603,5.0,5.0,5.106,5.0,23.813,23.112,33.481,33.488,40.11,41.901,27.3,27.262,6.467,7.288,10.943,10.245,-68.441,-68.072,2,0
5322,6,529603,534602,5.0,5.0,5.0,5.0,23.112,22.359,33.488,33.484,41.901,41.136,27.262,28.268,7.288,7.329,10.245,8.274,-68.072,-68.893,2,0
5323,6,534602,539603,5.0,5.0,5.0,5.0,22.359,21.641,33.484,33.488,41.136,32.245,28.268,27.358,7.329,15.132,8.274,11.025,-68.893,-69.509,2,0
5324,6,539603,544603,5.0,5.0,5.0,5.0,21.641,20.92,33.488,33.477,32.245,34.637,27.358,27.32,15.132,6.754,11.025,8.972,-69.509,-69.755,2,0
5325,6,544603,549604,5.0,5.0,5.0,5.0,20.92,20.234,33.477,33.453,34.637,37.252,27.32,27.271,6.754,6.262,8.972,7.822,-69.755,-70.084,2,0
5326,6,549604,554603,5.0,5.0,5.0,5.0,20.234,19.516,33.453,33.453,37.252,40.923,27.271,27.281,6.262,6.138,7.822,7.904,-70.084,-70.782,2,0
5327,6,554603,559604,5.0,5.0,5.0,5.0,19.516,18.834,33.453,33.456,40.923,37.94,27.281,27.388,6.138,6.015,7.904,9.136,-70.782,-71.234,2,0
5328,6,559604,564604,5.0,5.0,5.0,5.0,18.834,18.164,33.456,33.47,37.94,34.695,27.388,27.31,6.015,6.426,9.136,10.615,-71.234,-71.316,2,1
5329,6,564604,569604,5.0,5.0,5.0,5.0,18.164,17.549,33.47,33.509,34.695,34.221,27.31,27.3,6.426,6.097,10.615,12.339,-71.316,-70.454,2,0
5330,6,569604,574604,5.0,5.0,5.0,5.012,17.549,16.989,33.509,33.53,34.221,35.906,27.3,27.455,6.097,6.631,12.339,11.149,-70.454,-70.33,2,0
5331,6,574604,579605,5.0,4.928,5.012,5.593,16.989,16.421,33.53,33.516,35.906,34.724,27.455,27.223,6.631,6.302,11.149,11.477,-70.33,-70.371,2,0
5332,6,579605,584605,4.928,5.545,5.593,5.593,16.421,15.869,33.516,33.509,34.724,35.092,27.223,27.358,6.302,6.056,11.477,10.532,-70.371,-70.535,2,0
5333,6,584605,589605,5.545,5.7,5.593,5.602,15.869,15.325,33.509,33.519,35.092,33.746,27.358,27.242,6.056,6.385,10.532,12.093,-70.535,-70.207,2,0
5334,6,589605,594605,5.7,5.149,5.602,5.647,15.325,14.805,33.519,33.502,33.746,34.317,27.242,27.407,6.385,6.302,12.093,12.175,-70.207,-70.987,2,0
5335,6,594605,599606,5.149,5.0,5.647,5.102,14.805,14.316,33.502,33.495,34.317,40.846,27.407,27.262,6.302,6.179,12.175,10.245,-70.987,-71.234,2,0
5336,6,599606,604605,5.0,5.0,5.102,5.0,14.316,13.957,33.495,33.488,40.846,35.606,27.262,27.523,6.179,8.931,10.245,9.752,-71.234,-71.193,2,0
5337,6,604605,609606,5.0,5.0,5.0,5.0,13.957,13.59,33.488,33.446,35.606,35.315,27.523,27.252,8.931,6.138,9.752,10.491,-71.193,-71.562,2,0
5338,6,609606,614606,5.0,5.0,5.0,5.0,13.59,13.188,33.446,33.435,35.315,35.819,27.252,27.291,6.138,6.138,10.491,10.615,-71.562,-71.398,2,0
5339,6,614606,619607,5.0,5.0,5.0,5.0,13.188,12.802,33.435,33.404,35.819,35.044,27.291,27.32,6.138,6.22,10.615,9.793,-71.398,-71.029,2,0
5340,6,619607,624606,5.0,5.0,5.0,5.0,12.802,12.427,33.404,33.379,35.044,34.811,27.32,27.358,6.22,6.22,9.793,10.738,-71.029,-70.905,2,0
5341,6,624606,629607,5.0,5.0,5.0,5.0,12.427,12.061,33.379,33.34,34.811,37.068,27.358,27.262,6.22,6.179,10.738,8.972,-70.905,-71.07,2,0
5342,6,629607,634607,5.0,5.0,5.0,5.0,12.061,11.737,33.34,33.312,37.068,37.059,27.262,27.262,6.179,57.021,8.972,12.586,-71.07,-70.905,2,1
5343,6,634607,639607,5.0,5.0,5.0,5.0,11.737,11.382,33.312,33.277,37.059,36.138,27.262,27.329,57.021,9.465,12.586,8.069,-70.905,-71.151,2,1
5344,6,639607,644607,5.0,5.0,5.0,5.0,11.382,11.051,33.277,33.228,36.138,35.112,27.329,27.223,9.465,9.301,8.069,8.602,-71.151,-71.686,2,0
5345,6,644607,649608,5.0,5.0,5.0,5.0,11.051,10.76,33.228,33.204,35.112,35.179,27.223,27.271,9.301,9.424,8.602,9.957,-71.686,-71.767,2,0
5346,6,649608,654608,5.0,5.451,5.0,4.922,10.76,10.444,33.204,33.165,35.179,34.637,27.271,27.281,9.424,11.231,9.957,11.395,-71.767,-71.603,2,0
5347,6,654608,659608,5.451,5.9,4.922,4.314,10.444,10.192,33.165,33.123,34.637,38.599,27.281,27.223,11.231,10.779,11.395,12.627,-71.603,-71.767,2,0
5348,6,221534,226535,5.0,5.0,5.0,5.0,5.887,6.036,27.486,27.482,35.79,37.281,32.779,32.614,5.645,6.056,7.165,8.15,7.329,7.452,24,0
5349,6,226535,231534,5.0,5.0,5.0,5.073,6.036,6.099,27.482,27.468,37.281,35.606,32.614,32.789,6.056,5.974,8.15,9.506,7.452,6.754,24,1
5350,6,231534,236535,5.0,5.122,5.073,5.885,6.099,6.044,27.468,27.458,35.606,35.77,32.789,33.815,5.974,6.508,9.506,9.095,6.754,9.177,24,0
5351,6,236535,241535,5.122,5.204,5.885,5.958,6.044,5.965,27.458,27.454,35.77,36.71,33.815,32.701,6.508,8.192,9.095,9.67,9.177,7.001,24,0
5352,6,241535,246535,5.204,5.204,5.958,5.927,5.965,5.934,27.454,27.447,36.71,36.613,32.701,32.856,8.192,6.426,9.67,8.397,7.001,6.672,24,1
5353,6,246535,251535,5.204,5.942,5.927,6.036,5.934,5.95,27.447,27.423,36.613,37.059,32.856,32.643,6.426,6.138,8.397,11.477,6.672,7.288,24,0
5354,6,251535,256536,5.942,6.145,6.036,6.089,5.95,5.891,27.423,27.43,37.059,36.148,32.643,33.04,6.138,5.933,11.477,7.863,7.288,7.494,24,0
5355,6,256536,261550,6.145,6.164,6.089,5.929,5.891,5.891,27.43,27.419,36.148,39.209,33.04,32.614,5.933,6.343,7.863,8.561,7.494,7.986,24,0
5356,6,261550,266531,6.164,6.164,5.929,5.929,5.891,5.82,27.419,27.395,39.209,36.351,32.614,32.895,6.343,9.957,8.561,8.89,7.986,8.438,24,0
5357,6,266531,271533,6.164,6.164,5.929,5.925,5.82,5.887,27.395,27.384,36.351,35.499,32.895,33.031,9.957,7.452,8.89,8.15,8.438,7.658,24,0
5358,6,271533,276502,6.164,6.156,5.925,5.927,5.887,5.784,27.384,27.384,35.499,36.235,33.031,33.747,7.452,5.81,8.15,8.931,7.658,6.877,24,0
5359,6,276502,281500,6.156,6.146,5.927,5.931,5.784,5.8,27.384,27.377,36.235,36.071,33.747,32.779,5.81,5.933,8.931,8.684,6.877,10.574,24,0
5360,6,281500,286518,6.146,6.142,5.931,5.936,5.8,5.729,27.377,27.349,36.071,36.196,32.779,33.786,5.933,6.22,8.684,8.069,10.574,7.822,24,0
5361,6,286518,291501,6.142,6.103,5.936,5.909,5.729,5.705,27.349,27.342,36.196,37.465,33.786,32.779,6.22,7.165,8.069,8.89,7.822,7.083,24,0
5362,6,291501,296546,6.103,6.075,5.909,5.887,5.705,5.741,27.342,27.342,37.465,37.146,32.779,33.979,7.165,6.508,8.89,9.342,7.083,7.534,24,0
5363,6,296546,301538,6.075,6.1,5.887,5.983,5.741,5.662,27.342,27.332,37.146,35.402,33.979,33.04,6.508,9.177,9.342,9.547,7.534,6.919,24,0
5364,6,301538,306539,6.1,6.1,5.983,5.989,5.662,5.65,27.332,27.325,35.402,36.506,33.04,32.982,9.177,6.426,9.547,8.767,6.919,6.919,24,0
5365,6,306539,311539,6.1,6.1,5.989,5.989,5.65,5.658,27.325,27.318,36.506,35.78,32.982,32.982,6.426,6.056,8.767,9.218,6.919,8.109,24,0
5366,6,311539,316539,6.1,6.365,5.989,5.933,5.658,5.544,27.318,27.314,35.78,36.003,32.982,33.737,6.056,6.22,9.218,9.177,8.109,11.231,24,0
5367,6,316539,321539,6.365,6.464,5.933,5.935,5.544,5.445,27.314,27.296,36.003,36.661,33.737,33.563,6.22,5.81,9.177,7.945,11.231,6.96,24,0
5368,6,321539,326540,6.464,6.309,5.935,5.892,5.445,5.536,27.296,27.282,36.661,36.226,33.563,35.092,5.81,6.837,7.945,8.849,6.96,9.876,24,0
5369,6,326540,331540,6.309,6.359,5.892,5.896,5.536,5.622,27.282,27.282,36.226,36.439,35.092,33.079,6.837,6.015,8.849,8.561,9.876,7.452,24,0
5370,6,331540,336540,6.359,6.651,5.896,5.623,5.622,5.575,27.282,27.272,36.439,36.196,33.079,33.195,6.015,6.056,8.561,9.424,7.452,6.754,24,0
5371,6,336540,341538,6.651,6.917,5.623,5.583,5.575,5.413,27.272,27.261,36.196,36.371,33.195,33.805,6.056,6.467,9.424,8.726,6.754,7.945,24,0
5372,6,341538,346566,6.917,6.79,5.583,5.647,5.413,5.504,27.261,27.258,36.371,37.107,33.805,33.553,6.467,6.508,8.726,8.767,7.945,7.206,24,0
5373,6,346566,351552,6.79,6.322,5.647,5.638,5.504,5.473,27.258,27.24,37.107,35.315,33.553,33.282,6.508,11.354,8.767,12.052,7.206,7.042,24,0
5374,6,351552,356552,6.322,6.322,5.638,5.638,5.473,5.544,27.24,27.233,35.315,35.906,33.282,34.299,11.354,6.343,12.052,9.793,7.042,14.557,24,0
5375,6,356552,361507,6.322,6.915,5.638,5.804,5.544,5.607,27.233,27.23,35.906,36.671,34.299,33.495,6.343,5.974,9.793,9.629,14.557,7.74,24,0
5376,6,361507,366537,6.915,7.08,5.804,5.559,5.607,5.532,27.23,27.223,36.671,37.252,33.495,33.766,5.974,5.892,9.629,9.382,7.74,7.083,24,0
5377,6,2189842,2194842,5.045,5.413,4.613,4.53,36.0,34.695,25.161,25.168,35.945,36.545,42.342,42.071,5.194,5.07,5.81,5.768,21.374,16.652,27,0
5378,6,2194842,2199843,5.413,5.512,4.53,4.534,34.695,33.623,25.168,25.168,36.545,36.245,42.071,43.988,5.07,5.481,5.768,6.343,16.652,13.613,27,0
5379,6,2199843,2204842,5.512,5.639,4.534,4.498,33.623,32.854,25.168,25.172,36.245,36.032,43.988,41.965,5.481,5.276,6.343,6.508,13.613,11.764,27,0
5380,6,2204842,2209843,5.639,5.648,4.498,4.408,32.854,32.124,25.172,25.158,36.032,35.935,41.965,43.455,5.276,5.112,6.508,6.754,11.764,14.927,27,1
5381,6,2209843,2214843,5.648,5.668,4.408,4.365,32.124,31.348,25.158,25.144,35.935,37.223,43.455,41.791,5.112,5.07,6.754,6.467,14.927,19.773,27,0
5382,6,2214843,2219844,5.668,5.689,4.365,4.413,31.348,30.666,25.144,25.14,37.223,36.206,41.791,41.994,5.07,4.947,6.467,6.754,19.773,22.155,27,0
5383,6,2219844,2224843,5.689,5.689,4.413,4.274,30.666,29.853,25.14,25.126,36.206,35.712,41.994,42.758,4.947,4.906,6.754,6.508,22.155,12.873,27,0
5384,6,2224843,2229844,5.689,5.709,4.274,4.244,29.853,29.108,25.126,25.13,35.712,36.167,42.758,41.703,4.906,5.07,6.508,6.549,12.873,11.683,27,0
5385,6,2229844,2234844,5.709,5.723,4.244,4.244,29.108,28.28,25.13,25.119,36.167,37.291,41.703,42.729,5.07,4.988,6.549,6.138,11.683,14.27,27,1
5386,6,2234844,2239844,5.723,6.12,4.244,4.707,28.28,27.417,25.119,25.116,37.291,36.032,42.729,43.058,4.988,4.947,6.138,6.59,14.27,20.594,27,0
5387,6,2239844,2244844,6.12,6.149,4.707,4.836,27.417,26.573,25.116,25.116,36.032,36.138,43.058,41.519,4.947,5.03,6.59,6.59,20.594,14.763,27,0
5388,6,2244844,2249845,6.149,6.15,4.836,4.887,26.573,25.686,25.116,25.109,36.138,36.739,41.519,41.539,5.03,4.865,6.59,6.919,14.763,16.118,27,0
5389,6,2249845,2254845,6.15,6.161,4.887,5.0,25.686,25.004,25.109,25.109,36.739,36.923,41.539,42.4,4.865,4.906,6.919,6.837,16.118,16.2,27,1
5390,6,2254845,2259845,6.161,6.206,5.0,4.835,25.004,24.259,25.109,25.102,36.923,36.981,42.4,43.639,4.906,4.988,6.837,7.042,16.2,17.145,27,0
5391,6,2259845,2264845,6.206,6.192,4.835,4.841,24.259,23.695,25.102,25.095,36.981,35.983,43.639,41.723,4.988,4.988,7.042,6.631,17.145,15.173,27,0
5392,6,2264845,2269846,6.192,5.833,4.841,4.605,23.695,23.21,25.095,25.095,35.983,35.499,41.723,43.039,4.988,4.906,6.631,7.083,15.173,16.734,27,0
5393,6,2269846,2274845,5.833,5.634,4.605,4.371,23.21,22.662,25.095,25.091,35.499,36.565,43.039,41.287,4.906,4.988,7.083,6.837,16.734,16.57,27,0
5394,6,2274845,2279846,5.634,5.6,4.371,4.176,22.662,22.197,25.091,25.091,36.565,36.613,41.287,42.758,4.988,4.988,6.837,7.001,16.57,12.627,27,0
5395,6,2279846,2284846,5.6,5.585,4.176,4.108,22.197,21.775,25.091,25.077,36.613,35.838,42.758,41.171,4.988,4.865,7.001,6.59,12.627,28.644,27,1
5396,6,2284846,2289847,5.585,5.551,4.108,4.105,21.775,21.436,25.077,25.077,35.838,36.439,41.171,42.12,4.865,4.865,6.59,6.343,28.644,18.623,27,0
5397,6,2289847,2294846,5.551,5.448,4.105,4.004,21.436,21.05,25.077,25.07,36.439,36.419,42.12,42.478,4.865,4.988,6.343,6.919,18.623,21.087,27,0
5398,6,2294846,2299847,5.448,5.448,4.004,4.022,21.05,20.746,25.07,25.07,36.419,36.216,42.478,41.277,4.988,5.07,6.919,7.042,21.087,18.664,27,0
5399,6,2299847,2304847,5.448,5.463,4.022,3.968,20.746,20.466,25.07,25.06,36.216,36.41,41.277,41.974,5.07,4.988,7.042,6.631,18.664,30.615,27,0
5400,6,2304847,2309847,5.463,5.471,3.968,3.968,20.466,20.166,25.06,25.06,36.41,35.925,41.974,41.597,4.988,4.947,6.631,7.042,30.615,17.637,27,0
5401,6,2309847,2314847,5.471,5.488,3.968,3.988,20.166,19.906,25.06,25.067,35.925,37.32,41.597,42.807,4.947,4.988,7.042,7.494,17.637,11.888,27,0
5402,6,2314847,2319848,5.488,5.561,3.988,4.058,19.906,19.666,25.067,25.032,37.32,36.962,42.807,40.89,4.988,4.742,7.494,6.672,11.888,20.799,27,0
5403,6,2319848,2324848,5.561,5.793,4.058,4.442,19.666,19.469,25.032,25.042,36.962,36.749,40.89,41.161,4.742,4.906,6.672,7.001,20.799,13.941,27,0
5404,6,2324848,2329848,5.793,5.793,4.442,4.795,19.469,19.197,25.042,25.028,36.749,35.402,41.161,42.749,4.906,4.742,7.001,6.96,13.941,13.736,27,0
5405,7,1330220,1335221,5.0,5.023,5.0,5.351,13.271,13.086,28.965,28.958,35.751,35.993,41.123,41.519,7.042,7.001,6.919,6.672,6.22,6.426,6,0
5406,7,1335221,1340221,5.023,5.023,5.351,5.351,13.086,12.912,28.958,28.944,35.993,36.129,41.519,40.59,7.001,7.74,6.672,6.631,6.426,6.343,6,0
5407,7,1340221,1345222,5.023,5.023,5.351,5.351,12.912,12.786,28.944,28.948,36.129,35.925,40.59,39.69,7.74,7.288,6.631,6.302,6.343,7.001,6,0
5408,7,1345222,1350221,5.023,5.0,5.351,5.239,12.786,12.577,28.948,28.923,35.925,36.71,39.69,39.496,7.288,7.165,6.302,6.631,7.001,6.302,6,0
5409,7,1350221,1355222,5.0,5.0,5.239,5.0,12.577,12.427,28.923,28.895,36.71,35.024,39.496,39.458,7.165,7.288,6.631,6.467,6.302,6.837,6,0
5410,7,1355222,1360222,5.0,5.0,5.0,5.0,12.427,12.226,28.895,28.874,35.024,35.625,39.458,39.496,7.288,7.042,6.467,6.467,6.837,6.631,6,0
5411,7,1360222,1365222,5.0,5.0,5.0,5.0,12.226,12.21,28.874,28.888,35.625,36.351,39.496,40.581,7.042,7.986,6.467,6.467,6.631,6.262,6,0
5412,7,1365222,1370222,5.0,5.009,5.0,5.62,12.21,11.978,28.888,28.853,36.351,36.545,40.581,40.561,7.986,7.329,6.467,6.302,6.262,6.179,6,0
5413,7,1370222,1375223,5.009,4.974,5.62,5.763,11.978,11.891,28.853,28.839,36.545,36.545,40.561,39.613,7.329,7.247,6.302,8.315,6.179,6.262,6,1
5414,7,1375223,1380223,4.974,4.974,5.763,5.763,11.891,11.769,28.839,28.811,36.545,36.322,39.613,40.426,7.247,7.124,8.315,9.629,6.262,6.22,6,0
5415,7,1380223,1385222,4.974,4.988,5.763,6.015,11.769,11.714,28.811,28.783,36.322,37.0,40.426,40.048,7.124,7.001,9.629,20.348,6.22,6.343,6,0
5416,7,1385222,1390222,4.988,3.795,6.015,6.806,11.714,13.645,28.783,28.765,37.0,36.477,40.048,40.319,7.001,7.042,20.348,10.738,6.343,6.302,6,0
5417,7,1390222,1395222,3.795,3.562,6.806,6.819,13.645,13.417,28.765,28.744,36.477,37.029,40.319,40.097,7.042,7.288,10.738,9.465,6.302,6.343,6,0
5418,7,1395222,1400221,3.562,3.266,6.819,6.903,13.417,13.074,28.744,28.72,37.029,36.574,40.097,39.864,7.288,7.411,9.465,10.574,6.343,7.699,6,0
5419,7,1400221,1405221,3.266,2.985,6.903,6.943,13.074,13.023,28.72,28.709,36.574,35.615,39.864,40.929,7.411,7.37,10.574,9.424,7.699,6.549,6,0
5420,7,1405221,1410221,2.985,2.782,6.943,6.706,13.023,12.956,28.709,28.671,35.615,36.003,40.929,39.535,7.37,7.575,9.424,10.697,6.549,7.575,6,0
5421,7,1410221,1415221,2.782,2.779,6.706,6.763,12.956,12.999,28.671,28.65,36.003,36.071,39.535,40.832,7.575,7.534,10.697,8.972,7.575,6.262,6,0
5422,7,1415221,1420220,2.779,4.114,6.763,6.977,12.999,12.687,28.65,28.629,36.071,37.175,40.832,40.958,7.534,6.877,8.972,10.532,6.262,6.343,6,0
5423,7,1420220,1425220,4.114,4.92,6.977,5.878,12.687,12.664,28.629,28.608,37.175,35.673,40.958,40.542,6.877,7.494,10.532,8.931,6.343,6.302,6,0
5424,7,1425220,1430220,4.92,4.935,5.878,5.878,12.664,12.498,28.608,28.58,35.673,36.003,40.542,40.416,7.494,7.288,8.931,9.054,6.302,7.329,6,0
5425,7,1430220,1435219,4.935,4.941,5.878,5.878,12.498,12.404,28.58,28.559,36.003,35.751,40.416,39.671,7.288,7.042,9.054,9.013,7.329,6.179,6,0
5426,7,1435219,1440219,4.941,4.943,5.878,5.878,12.404,12.404,28.559,28.545,35.751,36.264,39.671,39.39,7.042,7.206,9.013,10.081,6.179,6.549,6,0
5427,7,1440219,1445219,4.943,4.099,5.878,6.862,12.404,13.157,28.545,28.523,36.264,35.722,39.39,40.852,7.206,7.781,10.081,9.67,6.549,6.343,6,0
5428,7,1445219,1450219,4.099,3.948,6.862,6.914,13.157,13.05,28.523,28.506,35.722,35.916,40.852,39.632,7.781,7.165,9.67,11.929,6.343,6.343,6,0
5429,7,1450219,1455218,3.948,3.935,6.914,6.9,13.05,12.853,28.506,28.478,35.916,36.991,39.632,40.155,7.165,7.288,11.929,9.999,6.343,6.138,6,0
5430,7,1455218,1460218,3.935,3.108,6.9,6.914,12.853,12.699,28.478,28.467,36.991,35.664,40.155,40.048,7.288,78.418,9.999,27.001,6.138,6.015,6,1
5431,7,1460218,1465218,3.108,3.025,6.914,6.935,12.699,12.691,28.467,28.439,35.664,36.477,40.048,39.816,78.418,6.96,27.001,10.902,6.015,5.974,6,1
5432,7,1465218,1470217,3.025,3.025,6.935,6.935,12.691,12.889,28.439,28.425,36.477,36.477,39.816,40.145,6.96,6.549,10.902,9.999,5.974,6.302,6,0
5433,7,1470217,1475217,3.025,3.025,6.935,6.935,12.889,12.731,28.425,28.408,36.477,37.64,40.145,39.496,6.549,10.615,9.999,13.243,6.302,6.097,6,0
5434,7,1475217,1480217,3.025,3.025,6.935,6.935,12.731,12.762,28.408,28.376,37.64,35.431,39.496,39.584,10.615,7.288,13.243,13.982,6.097,6.22,6,0
5435,7,1480217,1485217,3.025,3.025,6.935,6.935,12.762,12.683,28.376,28.359,35.431,36.952,39.584,40.097,7.288,6.96,13.982,12.709,6.22,6.015,6,0
5436,7,1485217,1490216,3.025,3.025,6.935,6.949,12.683,12.924,28.359,28.348,36.952,36.487,40.097,39.409,6.96,7.083,12.709,10.738,6.015,6.097,6,0
5437,7,1490216,1495216,3.025,3.025,6.949,6.958,12.924,12.983,28.348,28.338,36.487,36.623,39.409,40.455,7.083,6.96,10.738,10.697,6.097,6.672,6,0
5438,7,1495216,1500216,3.025,3.025,6.958,6.958,12.983,13.023,28.338,28.317,36.623,36.584,40.455,39.603,6.96,6.96,10.697,9.547,6.672,6.343,6,0
5439,7,1500216,1505215,3.025,3.025,6.958,6.965,13.023,13.105,28.317,28.296,36.584,35.664,39.603,40.455,6.96,7.658,9.547,9.382,6.343,6.426,6,0
5440,7,1505215,1510215,3.025,2.629,6.965,7.015,13.105,13.082,28.296,28.271,35.664,35.644,40.455,39.467,7.658,25.481,9.382,11.888,6.426,6.713,6,0
5441,7,1510215,1515215,2.629,2.275,7.015,7.074,13.082,12.979,28.271,28.257,35.644,37.339,39.467,40.3,25.481,7.124,11.888,10.82,6.713,6.056,6,0
5442,7,1515215,1520215,2.275,2.128,7.074,7.134,12.979,12.889,28.257,28.25,37.339,36.477,40.3,39.448,7.124,7.206,10.82,12.093,6.056,6.508,6,0
5443,7,2134626,2139627,5.0,5.0,5.0,5.0,10.215,13.677,26.497,26.504,36.196,36.061,38.751,36.796,5.235,5.44,10.409,10.122,8.192,7.863,30,0
5444,7,2139627,2144626,5.0,3.821,5.0,5.15,13.677,14.048,26.504,26.522,36.061,36.187,36.796,37.348,5.44,5.44,10.122,10.286,7.863,8.274,30,0
5445,7,2144626,2149627,3.821,3.988,5.15,5.095,14.048,13.598,26.522,26.504,36.187,36.08,37.348,38.548,5.44,6.877,10.286,10.286,8.274,7.863,30,0
5446,7,2149627,2154627,3.988,4.093,5.095,5.095,13.598,13.283,26.504,26.511,36.08,37.359,38.548,37.144,6.877,5.276,10.286,11.066,7.863,7.37,30,0
5447,7,2154627,2159627,4.093,3.465,5.095,5.621,13.283,13.212,26.511,26.497,37.359,36.439,37.144,36.593,5.276,5.399,11.066,11.354,7.37,8.027,30,0
5448,7,2159627,2164627,3.465,3.461,5.621,5.697,13.212,13.519,26.497,26.508,36.439,35.761,36.593,36.651,5.399,5.481,11.354,8.931,8.027,20.019,30,0
5449,7,2164627,2169628,3.461,3.461,5.697,5.697,13.519,13.255,26.508,26.511,35.761,36.497,36.651,36.815,5.481,5.317,8.931,10.82,20.019,8.109,30,0
5450,7,2169628,2174628,3.461,4.745,5.697,6.298,13.255,13.409,26.511,26.49,36.497,36.342,36.815,39.264,5.317,24.208,10.82,9.013,8.109,8.356,30,1
5451,7,2174628,2179628,4.745,5.087,6.298,6.325,13.409,14.229,26.49,26.483,36.342,35.664,39.264,38.499,24.208,5.563,9.013,8.561,8.356,11.888,30,0
5452,7,2179628,2184628,5.087,5.436,6.325,6.402,14.229,13.807,26.483,26.48,35.664,35.857,38.499,38.577,5.563,5.974,8.561,9.588,11.888,8.438,30,0
5453,7,2184628,2189629,5.436,5.437,6.402,6.399,13.807,13.578,26.48,26.476,35.857,37.194,38.577,39.022,5.974,5.563,9.588,11.847,8.438,7.781,30,0
5454,7,2189629,2194628,5.437,3.067,6.399,8.691,13.578,13.346,26.476,26.469,37.194,37.194,39.022,36.796,5.563,5.81,11.847,9.547,7.781,15.173,30,0
5455,7,2194628,2199629,3.067,1.132,8.691,9.5,13.346,17.154,26.469,26.462,37.194,35.092,36.796,37.425,5.81,6.22,9.547,9.506,15.173,11.518,30,0
5456,7,2199629,2204629,1.132,1.148,9.5,9.5,17.154,16.531,26.462,26.469,35.092,36.303,37.425,36.835,6.22,5.892,9.506,11.806,11.518,12.134,30,0
5457,7,2204629,2209630,1.148,0.977,9.5,9.394,16.531,15.94,26.469,26.469,36.303,37.204,36.835,37.241,5.892,5.768,11.806,10.245,12.134,12.052,30,0
5458,7,2209630,2214629,0.977,0.5,9.394,9.206,15.94,15.621,26.469,26.459,37.204,36.012,37.241,36.631,5.768,6.96,10.245,35.913,12.052,12.873,30,1
5459,7,2214629,2219630,0.5,0.682,9.206,8.309,15.621,15.585,26.459,26.452,36.012,36.042,36.631,36.176,6.96,6.877,35.913,29.876,12.873,10.779,30,0
5460,7,2219630,2224630,0.682,0.791,8.309,7.288,15.585,15.384,26.452,26.448,36.042,37.078,36.176,38.228,6.877,5.645,29.876,9.588,10.779,11.108,30,0
5461,7,2224630,2229630,0.791,0.839,7.288,5.554,15.384,15.152,26.448,26.452,37.078,35.819,38.228,36.709,5.645,5.81,9.588,10.245,11.108,10.45,30,0
5462,7,2229630,2234630,0.839,0.858,5.554,5.062,15.152,15.01,26.452,26.455,35.819,36.535,36.709,37.261,5.81,5.81,10.245,9.916,10.45,20.184,30,0
5463,7,2234630,2239631,0.858,0.5,5.062,5.783,15.01,14.797,26.455,26.455,36.535,37.417,37.261,39.361,5.81,6.385,9.916,24.249,20.184,13.202,30,0
5464,7,2239631,2244631,0.5,0.5,5.783,6.372,14.797,14.777,26.455,26.462,37.417,36.913,39.361,38.461,6.385,6.138,24.249,21.005,13.202,9.136,30,0
5465,7,2244631,2249631,0.5,0.5,6.372,6.715,14.777,14.651,26.462,26.459,36.913,36.245,38.461,37.648,6.138,8.52,21.005,14.352,9.136,8.931,30,0
5466,7,2249631,2254631,0.5,0.5,6.715,9.5,14.651,18.25,26.459,26.455,36.245,37.165,37.648,36.234,8.52,5.974,14.352,14.228,8.931,9.506,30,0
5467,7,2254631,2259632,0.5,0.5,9.5,9.5,18.25,18.731,26.455,26.434,37.165,36.845,36.234,37.144,5.974,5.645,14.228,17.72,9.506,8.767,30,0
5468,7,2259632,2264631,0.5,0.5,9.5,9.5,18.731,18.03,26.434,26.445,36.845,37.436,37.144,36.835,5.645,6.056,17.72,22.155,8.767,11.272,30,0
5469,7,2264631,2269632,0.5,0.5,9.5,7.862,18.03,17.505,26.445,26.452,37.436,36.245,36.835,36.883,6.056,11.025,22.155,24.865,11.272,10.82,30,0
5470,7,2269632,2274632,0.5,0.5,7.862,7.862,17.505,17.442,26.452,26.431,36.245,35.838,36.883,36.273,11.025,6.713,24.865,43.223,10.82,13.859,30,0
